asd,co,Columna1,Columna2,Columna2
41203552,0,,,
41203553,0,,,
41203554,0,,,
41203555,0,,,
41203556,0,,,
41203557,0,,,
41203558,0,,,
41203559,0,,,
41203560,0,,,
41203561,0,,,
41203562,0,,,
41203563,0,,,
41203564,0,,,
41203565,0,,,
41203566,0,,,
41203567,0,,,
41203568,0,,,
41203569,0,,,
41203570,0,,,
41203571,0,,,
41203572,0,,,
41203573,0,,,
41203574,0,,,
41203575,0,,,
41203576,0,,,
41203577,0,,,
41203578,0,,,
41203579,0,,,
41203580,0,,,
41203581,0,,,
41203582,0,,,
41203583,0,,,
41203584,0,,,
41203585,0,,,
41203586,0,,,
41203587,0,,,
41203588,0,,,
41203589,0,,,
41203590,0,,,
41203591,0,,,
41203592,0,,,
41203593,0,,,
41203594,0,,,
41203595,0,,,
41203596,0,,,
41203597,0,,,
41203598,0,,,
41203599,0,,,
41203600,0,,,
41203601,0,,,
41203602,0,,,
41203603,0,,,
41203604,0,,,
41203605,0,,,
41203606,0,,,
41203607,0,,,
41203608,0,,,
41203609,0,,,
41203610,0,,,
41203611,0,,,
41203612,0,,,
41203613,0,,,
41203614,0,,,
41203615,0,,,
41203616,0,,,
41203617,0,,,
41203618,0,,,
41203619,0,,,
41203620,0,,,
41203621,0,,,
41203622,0,,,
41203623,0,,,
41203624,0,,,
41203625,0,,,
41203626,0,,,
41203627,0,,,
41203628,0,,,
41203629,0,,,
41203630,0,,,
41203631,0,,,
41203632,0,,,
41203633,0,,,
41203634,0,,,
41203635,0,,,
41203636,0,,,
41203637,0,,,
41203638,0,,,
41203639,0,,,
41203640,0,,,
41203641,0,,,
41203642,0,,,
41203643,0,,,
41203644,0,,,
41203645,0,,,
41203646,0,,,
41203647,0,,,
41203648,0,,,
41203649,0,,,
41203650,0,,,
41203651,0,,,
41203652,0,,,
41203653,0,,,
41203654,0,,,
41203655,0,,,
41203656,0,,,
41203657,0,,,
41203658,0,,,
41203659,0,,,
41203660,0,,,
41203661,0,,,
41203662,0,,,
41203663,0,,,
41203664,0,,,
41203665,0,,,
41203666,0,,,
41203667,0,,,
41203668,0,,,
41203669,0,,,
41203670,0,,,
41203671,0,,,
41203672,0,,,
41203673,0,,,
41203674,0,,,
41203675,0,,,
41203676,0,,,
41203677,0,,,
41203678,0,,,
41203679,0,,,
41203680,0,,,
41203681,0,,,
41203682,0,,,
41203683,0,,,
41203684,0,,,
41203685,0,,,
41203686,0,,,
41203687,0,,,
41203688,0,,,
41203689,0,,,
41203690,0,,,
41203691,0,,,
41203692,0,,,
41203693,0,,,
41203694,0,,,
41203695,0,,,
41203696,0,,,
41203697,0,,,
41203698,0,,,
41203699,0,,,
41203700,0,,,
41203701,0,,,
41203702,0,,,
41203703,0,,,
41203704,0,,,
41203705,0,,,
41203706,0,,,
41203707,0,,,
41203708,0,,,
41203709,0,,,
41203710,0,,,
41203711,0,,,
41203712,0,,,
41203713,0,,,
41203714,0,,,
41203715,0,,,
41203716,0,,,
41203717,0,,,
41203718,0,,,
41203719,0,,,
41203720,0,,,
41203721,0,,,
41203722,0,,,
41203723,0,,,
41203724,0,,,
41203725,0,,,
41203726,0,,,
41203727,0,,,
41203728,0,,,
41203729,0,,,
41203730,0,,,
41203731,0,,,
41203732,0,,,
41203733,0,,,
41203734,0,,,
41203735,0,,,
41203736,0,,,
41203737,0,,,
41203738,0,,,
41203739,0,,,
41203740,0,,,
41203741,0,,,
41203742,0,,,
41203743,0,,,
41203744,0,,,
41203745,0,,,
41203746,0,,,
41203747,0,,,
41203748,0,,,
41203749,0,,,
41203750,0,,,
41203751,0,,,
41203752,0,,,
41203753,0,,,
41203754,0,,,
41203755,0,,,
41203756,0,,,
41203757,0,,,
41203758,0,,,
41203759,0,,,
41203760,0,,,
41203761,0,,,
41203762,0,,,
41203763,0,,,
41203764,0,,,
41203765,0,,,
41203766,0,,,
41203767,0,,,
41203768,0,,,
41203769,0,,,
41203770,0,,,
41203771,0,,,
41203772,0,,,
41203773,0,,,
41203774,0,,,
41203775,0,,,
41203776,0,,,
41203777,0,,,
41203778,0,,,
41203779,0,,,
41203780,0,,,
41203781,0,,,
41203782,0,,,
41203783,0,,,
41203784,0,,,
41203785,0,,,
41203786,0,,,
41203787,0,,,
41203788,0,,,
41203789,0,,,
41203790,0,,,
41203791,0,,,
41203792,0,,,
41203793,0,,,
41203794,0,,,
41203795,0,,,
41203796,0,,,
41203797,0,,,
41203798,0,,,
41203799,0,,,
41203800,0,,,
41203801,0,,,
41203802,0,,,
41203803,0,,,
41203804,0,,,
41203805,0,,,
41203806,0,,,
41203807,0,,,
41203808,0,,,
41203809,0,,,
41203810,0,,,
41203811,0,,,
41203812,0,,,
41203813,0,,,
41203814,0,,,
41203815,0,,,
41203816,0,,,
41203817,0,,,
41203818,0,,,
41203819,0,,,
41203820,0,,,
41203821,0,,,
41203822,0,,,
41203823,0,,,
41203824,0,,,
41203825,0,,,
41203826,0,,,
41203827,0,,,
41203828,0,,,
41203829,0,,,
41203830,0,,,
41203831,0,,,
41203832,0,,,
41203833,0,,,
41203834,0,,,
41203835,0,,,
41203836,0,,,
41203837,0,,,
41203838,0,,,
41203839,0,,,
41203840,0,,,
41203841,0,,,
41203842,0,,,
41203843,0,,,
41203844,0,,,
41203845,0,,,
41203846,0,,,
41203847,0,,,
41203848,0,,,
41203849,0,,,
41203850,0,,,
41203851,0,,,
41203852,0,,,
41203853,0,,,
41203854,0,,,
41203855,0,,,
41203856,0,,,
41203857,0,,,
41203858,0,,,
41203859,0,,,
41203860,0,,,
41203861,0,,,
41203862,0,,,
41203863,0,,,
41203864,0,,,
41203865,0,,,
41203866,0,,,
41203867,0,,,
41203868,0,,,
41203869,0,,,
41203870,0,,,
41203871,0,,,
41203872,0,,,
41203873,0,,,
41203874,0,,,
41203875,0,,,
41203876,0,,,
41203877,0,,,
41203878,0,,,
41203879,0,,,
41203880,0,,,
41203881,0,,,
41203882,0,,,
41203883,0,,,
41203884,0,,,
41203885,0,,,
41203886,0,,,
41203887,0,,,
41203888,0,,,
41203889,0,,,
41203890,0,,,
41203891,0,,,
41203892,0,,,
41203893,0,,,
41203894,0,,,
41203895,0,,,
41203896,0,,,
41203897,0,,,
41203898,0,,,
41203899,0,,,
41203900,0,,,
41203901,0,,,
41203902,0,,,
41203903,0,,,
41203904,0,,,
41203905,0,,,
41203906,0,,,
41203907,0,,,
41203908,0,,,
41203909,0,,,
41203910,0,,,
41203911,0,,,
41203912,0,,,
41203913,0,,,
41203914,0,,,
41203915,0,,,
41203916,0,,,
41203917,0,,,
41203918,0,,,
41203919,0,,,
41203920,0,,,
41203921,0,,,
41203922,0,,,
41203923,0,,,
41203924,0,,,
41203925,0,,,
41203926,0,,,
41203927,0,,,
41203928,0,,,
41203929,0,,,
41203930,0,,,
41203931,0,,,
41203932,0,,,
41203933,0,,,
41203934,0,,,
41203935,0,,,
41203936,0,,,
41203937,0,,,
41203938,0,,,
41203939,0,,,
41203940,0,,,
41203941,0,,,
41203942,0,,,
41203943,0,,,
41203944,0,,,
41203945,0,,,
41203946,0,,,
41203947,0,,,
41203948,0,,,
41203949,0,,,
41203950,0,,,
41203951,0,,,
41203952,0,,,
41203953,0,,,
41203954,0,,,
41203955,0,,,
41203956,0,,,
41203957,0,,,
41203958,0,,,
41203959,0,,,
41203960,0,,,
41203961,0,,,
41203962,0,,,
41203963,0,,,
41203964,0,,,
41203965,0,,,
41203966,0,,,
41203967,0,,,
41203968,0,,,
41203969,0,,,
41203970,0,,,
41203971,0,,,
41203972,0,,,
41203973,0,,,
41203974,0,,,
41203975,0,,,
41203976,0,,,
41203977,0,,,
41203978,0,,,
41203979,0,,,
41203980,0,,,
41203981,0,,,
41203982,0,,,
41203983,0,,,
41203984,0,,,
41203985,0,,,
41203986,0,,,
41203987,0,,,
41203988,0,,,
41203989,0,,,
41203990,0,,,
41203991,0,,,
41203992,0,,,
41203993,0,,,
41203994,0,,,
41203995,0,,,
41203996,0,,,
41203997,0,,,
41203998,0,,,
41203999,0,,,
41204000,0,,,
41204001,0,,,
41204002,0,,,
41204003,0,,,
41204004,0,,,
41204005,0,,,
41204006,0,,,
41204007,0,,,
41204008,0,,,
41204009,0,,,
41204010,0,,,
41204011,0,,,
41204012,0,,,
41204013,0,,,
41204014,0,,,
41204015,0,,,
41204016,0,,,
41204017,0,,,
41204018,0,,,
41204019,0,,,
41204020,0,,,
41204021,0,,,
41204022,0,,,
41204023,0,,,
41204024,0,,,
41204025,0,,,
41204026,0,,,
41204027,0,,,
41204028,0,,,
41204029,0,,,
41204030,0,,,
41204031,0,,,
41204032,0,,,
41204033,0,,,
41204034,0,,,
41204035,0,,,
41204036,0,,,
41204037,0,,,
41204038,0,,,
41204039,0,,,
41204040,0,,,
41204041,0,,,
41204042,0,,,
41204043,0,,,
41204044,0,,,
41204045,0,,,
41204046,0,,,
41204047,0,,,
41204048,0,,,
41204049,0,,,
41204050,0,,,
41204051,0,,,
41204052,0,,,
41204053,0,,,
41204054,0,,,
41204055,0,,,
41204056,0,,,
41204057,0,,,
41204058,0,,,
41204059,0,,,
41204060,0,,,
41204061,0,,,
41204062,0,,,
41204063,0,,,
41204064,0,,,
41204065,0,,,
41204066,0,,,
41204067,0,,,
41204068,0,,,
41204069,0,,,
41204070,0,,,
41204071,0,,,
41204072,0,,,
41204073,0,,,
41204074,0,,,
41204075,0,,,
41204076,0,,,
41204077,0,,,
41204078,0,,,
41204079,0,,,
41204080,0,,,
41204081,0,,,
41204082,0,,,
41204083,0,,,
41204084,0,,,
41204085,0,,,
41204086,0,,,
41204087,0,,,
41204088,0,,,
41204089,0,,,
41204090,0,,,
41204091,0,,,
41204092,0,,,
41204093,0,,,
41204094,0,,,
41204095,0,,,
41204096,0,,,
41204097,0,,,
41204098,0,,,
41204099,0,,,
41204100,0,,,
41204101,0,,,
41204102,0,,,
41204103,0,,,
41204104,0,,,
41204105,0,,,
41204106,0,,,
41204107,0,,,
41204108,0,,,
41204109,0,,,
41204110,0,,,
41204111,0,,,
41204112,0,,,
41204113,0,,,
41204114,0,,,
41204115,0,,,
41204116,0,,,
41204117,0,,,
41204118,0,,,
41204119,0,,,
41204120,0,,,
41204121,0,,,
41204122,0,,,
41204123,0,,,
41204124,0,,,
41204125,0,,,
41204126,0,,,
41204127,0,,,
41204128,0,,,
41204129,0,,,
41204130,0,,,
41204131,0,,,
41204132,0,,,
41204133,0,,,
41204134,0,,,
41204135,0,,,
41204136,0,,,
41204137,0,,,
41204138,0,,,
41204139,0,,,
41204140,0,,,
41204141,0,,,
41204142,0,,,
41204143,0,,,
41204144,0,,,
41204145,0,,,
41204146,0,,,
41204147,0,,,
41204148,0,,,
41204149,0,,,
41204150,0,,,
41204151,0,,,
41204152,0,,,
41204153,0,,,
41204154,0,,,
41204155,0,,,
41204156,0,,,
41204157,0,,,
41204158,0,,,
41204159,0,,,
41204160,0,,,
41204161,0,,,
41204162,0,,,
41204163,0,,,
41204164,0,,,
41204165,0,,,
41204166,0,,,
41204167,0,,,
41204168,0,,,
41204169,0,,,
41204170,0,,,
41204171,0,,,
41204172,0,,,
41204173,0,,,
41204174,0,,,
41204175,0,,,
41204176,0,,,
41204177,0,,,
41204178,0,,,
41204179,0,,,
41204180,0,,,
41204181,0,,,
41204182,0,,,
41204183,0,,,
41204184,0,,,
41204185,0,,,
41204186,0,,,
41204187,0,,,
41204188,0,,,
41204189,0,,,
41204190,0,,,
41204191,0,,,
41204192,0,,,
41204193,0,,,
41204194,0,,,
41204195,0,,,
41204196,0,,,
41204197,0,,,
41204198,0,,,
41204199,0,,,
41204200,0,,,
41204201,0,,,
41204202,0,,,
41204203,0,,,
41204204,0,,,
41204205,0,,,
41204206,0,,,
41204207,0,,,
41204208,0,,,
41204209,0,,,
41204210,0,,,
41204211,0,,,
41204212,0,,,
41204213,0,,,
41204214,0,,,
41204215,0,,,
41204216,0,,,
41204217,0,,,
41204218,0,,,
41204219,0,,,
41204220,0,,,
41204221,0,,,
41204222,0,,,
41204223,0,,,
41204224,0,,,
41204225,0,,,
41204226,0,,,
41204227,0,,,
41204228,0,,,
41204229,0,,,
41204230,0,,,
41204231,0,,,
41204232,0,,,
41204233,0,,,
41204234,0,,,
41204235,0,,,
41204236,0,,,
41204237,0,,,
41204238,0,,,
41204239,0,,,
41204240,0,,,
41204241,0,,,
41204242,0,,,
41204243,0,,,
41204244,0,,,
41204245,0,,,
41204246,0,,,
41204247,0,,,
41204248,0,,,
41204249,0,,,
41204250,0,,,
41204251,0,,,
41204252,0,,,
41204253,0,,,
41204254,0,,,
41204255,0,,,
41204256,0,,,
41204257,0,,,
41204258,0,,,
41204259,0,,,
41204260,0,,,
41204261,0,,,
41204262,0,,,
41204263,0,,,
41204264,0,,,
41204265,0,,,
41204266,0,,,
41204267,0,,,
41204268,0,,,
41204269,0,,,
41204270,0,,,
41204271,0,,,
41204272,0,,,
41204273,0,,,
41204274,0,,,
41204275,0,,,
41204276,0,,,
41204277,0,,,
41204278,0,,,
41204279,0,,,
41204280,0,,,
41204281,0,,,
41204282,0,,,
41204283,0,,,
41204284,0,,,
41204285,0,,,
41204286,0,,,
41204287,0,,,
41204288,0,,,
41204289,0,,,
41204290,0,,,
41204291,0,,,
41204292,0,,,
41204293,0,,,
41204294,0,,,
41204295,0,,,
41204296,0,,,
41204297,0,,,
41204298,0,,,
41204299,0,,,
41204300,0,,,
41204301,0,,,
41204302,0,,,
41204303,0,,,
41204304,0,,,
41204305,0,,,
41204306,0,,,
41204307,0,,,
41204308,0,,,
41204309,0,,,
41204310,0,,,
41204311,0,,,
41204312,0,,,
41204313,0,,,
41204314,0,,,
41204315,0,,,
41204316,0,,,
41204317,0,,,
41204318,0,,,
41204319,0,,,
41204320,0,,,
41204321,0,,,
41204322,0,,,
41204323,0,,,
41204324,0,,,
41204325,0,,,
41204326,0,,,
41204327,0,,,
41204328,0,,,
41204329,0,,,
41204330,0,,,
41204331,0,,,
41204332,0,,,
41204333,0,,,
41204334,0,,,
41204335,0,,,
41204336,0,,,
41204337,0,,,
41204338,0,,,
41204339,0,,,
41204340,0,,,
41204341,0,,,
41204342,0,,,
41204343,0,,,
41204344,0,,,
41204345,0,,,
41204346,0,,,
41204347,0,,,
41204348,0,,,
41204349,0,,,
41204350,0,,,
41204351,0,,,
41204352,0,,,
41204353,0,,,
41204354,0,,,
41204355,0,,,
41204356,0,,,
41204357,0,,,
41204358,0,,,
41204359,0,,,
41204360,0,,,
41204361,0,,,
41204362,0,,,
41204363,0,,,
41204364,0,,,
41204365,0,,,
41204366,0,,,
41204367,0,,,
41204368,0,,,
41204369,0,,,
41204370,0,,,
41204371,0,,,
41204372,0,,,
41204373,0,,,
41204374,0,,,
41204375,0,,,
41204376,0,,,
41204377,0,,,
41204378,0,,,
41204379,0,,,
41204380,0,,,
41204381,0,,,
41204382,0,,,
41204383,0,,,
41204384,0,,,
41204385,0,,,
41204386,0,,,
41204387,0,,,
41204388,0,,,
41204389,0,,,
41204390,0,,,
41204391,0,,,
41204392,0,,,
41204393,0,,,
41204394,0,,,
41204395,0,,,
41204396,0,,,
41204397,0,,,
41204398,0,,,
41204399,0,,,
41204400,0,,,
41204401,0,,,
41204402,0,,,
41204403,0,,,
41204404,0,,,
41204405,0,,,
41204406,0,,,
41204407,0,,,
41204408,0,,,
41204409,0,,,
41204410,0,,,
41204411,0,,,
41204412,0,,,
41204413,0,,,
41204414,0,,,
41204415,0,,,
41204416,0,,,
41204417,0,,,
41204418,0,,,
41204419,0,,,
41204420,0,,,
41204421,0,,,
41204422,0,,,
41204423,0,,,
41204424,0,,,
41204425,0,,,
41204426,0,,,
41204427,0,,,
41204428,0,,,
41204429,0,,,
41204430,0,,,
41204431,0,,,
41204432,0,,,
41204433,0,,,
41204434,0,,,
41204435,0,,,
41204436,0,,,
41204437,0,,,
41204438,0,,,
41204439,0,,,
41204440,0,,,
41204441,0,,,
41204442,0,,,
41204443,0,,,
41204444,0,,,
41204445,0,,,
41204446,0,,,
41204447,0,,,
41204448,0,,,
41204449,0,,,
41204450,0,,,
41204451,0,,,
41204452,0,,,
41204453,0,,,
41204454,0,,,
41204455,0,,,
41204456,0,,,
41204457,0,,,
41204458,0,,,
41204459,0,,,
41204460,0,,,
41204461,0,,,
41204462,0,,,
41204463,0,,,
41204464,0,,,
41204465,0,,,
41204466,0,,,
41204467,0,,,
41204468,0,,,
41204469,0,,,
41204470,0,,,
41204471,0,,,
41204472,0,,,
41204473,0,,,
41204474,0,,,
41204475,0,,,
41204476,0,,,
41204477,0,,,
41204478,0,,,
41204479,0,,,
41204480,0,,,
41204481,0,,,
41204482,0,,,
41204483,0,,,
41204484,0,,,
41204485,0,,,
41204486,0,,,
41204487,0,,,
41204488,0,,,
41204489,0,,,
41204490,0,,,
41204491,0,,,
41204492,0,,,
41204493,0,,,
41204494,0,,,
41204495,0,,,
41204496,0,,,
41204497,0,,,
41204498,0,,,
41204499,0,,,
41204500,0,,,
41204501,0,,,
41204502,0,,,
41204503,0,,,
41204504,0,,,
41204505,0,,,
41204506,0,,,
41204507,0,,,
41204508,0,,,
41204509,0,,,
41204510,0,,,
41204511,0,,,
41204512,0,,,
41204513,0,,,
41204514,0,,,
41204515,0,,,
41204516,0,,,
41204517,0,,,
41204518,0,,,
41204519,0,,,
41204520,0,,,
41204521,0,,,
41204522,0,,,
41204523,0,,,
41204524,0,,,
41204525,0,,,
41204526,0,,,
41204527,0,,,
41204528,0,,,
41204529,0,,,
41204530,0,,,
41204531,0,,,
41204532,0,,,
41204533,0,,,
41204534,0,,,
41204535,0,,,
41204536,0,,,
41204537,0,,,
41204538,0,,,
41204539,0,,,
41204540,0,,,
41204541,0,,,
41204542,0,,,
41204543,0,,,
41204544,0,,,
41204545,0,,,
41204546,0,,,
41204547,0,,,
41204548,0,,,
41204549,0,,,
41204550,0,,,
41204551,0,,,
41204552,0,,,
41204553,0,,,
41204554,0,,,
41204555,0,,,
41204556,0,,,
41204557,0,,,
41204558,0,,,
41204559,0,,,
41204560,0,,,
41204561,0,,,
41204562,0,,,
41204563,0,,,
41204564,0,,,
41204565,0,,,
41204566,0,,,
41204567,0,,,
41204568,0,,,
41204569,0,,,
41204570,0,,,
41204571,0,,,
41204572,0,,,
41204573,0,,,
41204574,0,,,
41204575,0,,,
41204576,0,,,
41204577,0,,,
41204578,0,,,
41204579,0,,,
41204580,0,,,
41204581,0,,,
41204582,0,,,
41204583,0,,,
41204584,0,,,
41204585,0,,,
41204586,0,,,
41204587,0,,,
41204588,0,,,
41204589,0,,,
41204590,0,,,
41204591,0,,,
41204592,0,,,
41204593,0,,,
41204594,0,,,
41204595,0,,,
41204596,0,,,
41204597,0,,,
41204598,0,,,
41204599,0,,,
41204600,0,,,
41204601,0,,,
41204602,0,,,
41204603,0,,,
41204604,0,,,
41204605,0,,,
41204606,0,,,
41204607,0,,,
41204608,0,,,
41204609,0,,,
41204610,0,,,
41204611,0,,,
41204612,0,,,
41204613,0,,,
41204614,0,,,
41204615,0,,,
41204616,0,,,
41204617,0,,,
41204618,0,,,
41204619,0,,,
41204620,0,,,
41204621,0,,,
41204622,0,,,
41204623,0,,,
41204624,0,,,
41204625,0,,,
41204626,0,,,
41204627,0,,,
41204628,0,,,
41204629,0,,,
41204630,0,,,
41204631,0,,,
41204632,0,,,
41204633,0,,,
41204634,0,,,
41204635,0,,,
41204636,0,,,
41204637,0,,,
41204638,0,,,
41204639,0,,,
41204640,0,,,
41204641,0,,,
41204642,0,,,
41204643,0,,,
41204644,0,,,
41204645,0,,,
41204646,0,,,
41204647,0,,,
41204648,0,,,
41204649,0,,,
41204650,0,,,
41204651,0,,,
41204652,0,,,
41204653,0,,,
41204654,0,,,
41204655,0,,,
41204656,0,,,
41204657,0,,,
41204658,0,,,
41204659,0,,,
41204660,0,,,
41204661,0,,,
41204662,0,,,
41204663,0,,,
41204664,0,,,
41204665,0,,,
41204666,0,,,
41204667,0,,,
41204668,0,,,
41204669,0,,,
41204670,0,,,
41204671,0,,,
41204672,0,,,
41204673,0,,,
41204674,0,,,
41204675,0,,,
41204676,0,,,
41204677,0,,,
41204678,0,,,
41204679,0,,,
41204680,0,,,
41204681,0,,,
41204682,0,,,
41204683,0,,,
41204684,0,,,
41204685,0,,,
41204686,0,,,
41204687,0,,,
41204688,0,,,
41204689,0,,,
41204690,0,,,
41204691,0,,,
41204692,0,,,
41204693,0,,,
41204694,0,,,
41204695,0,,,
41204696,0,,,
41204697,0,,,
41204698,0,,,
41204699,0,,,
41204700,0,,,
41204701,0,,,
41204702,0,,,
41204703,0,,,
41204704,0,,,
41204705,0,,,
41204706,0,,,
41204707,0,,,
41204708,0,,,
41204709,0,,,
41204710,0,,,
41204711,0,,,
41204712,0,,,
41204713,0,,,
41204714,0,,,
41204715,0,,,
41204716,0,,,
41204717,0,,,
41204718,0,,,
41204719,0,,,
41204720,0,,,
41204721,0,,,
41204722,0,,,
41204723,0,,,
41204724,0,,,
41204725,0,,,
41204726,0,,,
41204727,0,,,
41204728,0,,,
41204729,0,,,
41204730,0,,,
41204731,0,,,
41204732,0,,,
41204733,0,,,
41204734,0,,,
41204735,0,,,
41204736,0,,,
41204737,0,,,
41204738,0,,,
41204739,0,,,
41204740,0,,,
41204741,0,,,
41204742,0,,,
41204743,0,,,
41204744,0,,,
41204745,0,,,
41204746,0,,,
41204747,0,,,
41204748,0,,,
41204749,0,,,
41204750,0,,,
41204751,0,,,
41204752,0,,,
41204753,0,,,
41204754,0,,,
41204755,0,,,
41204756,0,,,
41204757,0,,,
41204758,0,,,
41204759,0,,,
41204760,0,,,
41204761,0,,,
41204762,0,,,
41204763,0,,,
41204764,0,,,
41204765,0,,,
41204766,0,,,
41204767,0,,,
41204768,0,,,
41204769,0,,,
41204770,0,,,
41204771,0,,,
41204772,0,,,
41204773,0,,,
41204774,0,,,
41204775,0,,,
41204776,0,,,
41204777,0,,,
41204778,0,,,
41204779,0,,,
41204780,0,,,
41204781,0,,,
41204782,0,,,
41204783,0,,,
41204784,0,,,
41204785,0,,,
41204786,0,,,
41204787,0,,,
41204788,0,,,
41204789,0,,,
41204790,0,,,
41204791,0,,,
41204792,0,,,
41204793,0,,,
41204794,0,,,
41204795,0,,,
41204796,0,,,
41204797,0,,,
41204798,0,,,
41204799,0,,,
41204800,0,,,
41204801,0,,,
41204802,0,,,
41204803,0,,,
41204804,0,,,
41204805,0,,,
41204806,0,,,
41204807,0,,,
41204808,0,,,
41204809,0,,,
41204810,0,,,
41204811,0,,,
41204812,0,,,
41204813,0,,,
41204814,0,,,
41204815,0,,,
41204816,0,,,
41204817,0,,,
41204818,0,,,
41204819,0,,,
41204820,0,,,
41204821,0,,,
41204822,0,,,
41204823,0,,,
41204824,0,,,
41204825,0,,,
41204826,0,,,
41204827,0,,,
41204828,0,,,
41204829,0,,,
41204830,0,,,
41204831,0,,,
41204832,0,,,
41204833,0,,,
41204834,0,,,
41204835,0,,,
41204836,0,,,
41204837,0,,,
41204838,0,,,
41204839,0,,,
41204840,0,,,
41204841,0,,,
41204842,0,,,
41204843,0,,,
41204844,0,,,
41204845,0,,,
41204846,0,,,
41204847,0,,,
41204848,0,,,
41204849,0,,,
41204850,0,,,
41204851,0,,,
41204852,0,,,
41204853,0,,,
41204854,0,,,
41204855,0,,,
41204856,0,,,
41204857,0,,,
41204858,0,,,
41204859,0,,,
41204860,0,,,
41204861,0,,,
41204862,0,,,
41204863,0,,,
41204864,0,,,
41204865,0,,,
41204866,0,,,
41204867,0,,,
41204868,0,,,
41204869,0,,,
41204870,0,,,
41204871,0,,,
41204872,0,,,
41204873,0,,,
41204874,0,,,
41204875,0,,,
41204876,0,,,
41204877,0,,,
41204878,0,,,
41204879,0,,,
41204880,0,,,
41204881,0,,,
41204882,0,,,
41204883,0,,,
41204884,0,,,
41204885,0,,,
41204886,0,,,
41204887,0,,,
41204888,0,,,
41204889,0,,,
41204890,0,,,
41204891,0,,,
41204892,0,,,
41204893,0,,,
41204894,0,,,
41204895,0,,,
41204896,0,,,
41204897,0,,,
41204898,0,,,
41204899,0,,,
41204900,0,,,
41204901,0,,,
41204902,0,,,
41204903,0,,,
41204904,0,,,
41204905,0,,,
41204906,0,,,
41204907,0,,,
41204908,0,,,
41204909,0,,,
41204910,0,,,
41204911,0,,,
41204912,0,,,
41204913,0,,,
41204914,0,,,
41204915,0,,,
41204916,0,,,
41204917,0,,,
41204918,0,,,
41204919,0,,,
41204920,0,,,
41204921,0,,,
41204922,0,,,
41204923,0,,,
41204924,0,,,
41204925,0,,,
41204926,0,,,
41204927,0,,,
41204928,0,,,
41204929,0,,,
41204930,0,,,
41204931,0,,,
41204932,0,,,
41204933,0,,,
41204934,0,,,
41204935,0,,,
41204936,0,,,
41204937,0,,,
41204938,0,,,
41204939,0,,,
41204940,0,,,
41204941,0,,,
41204942,0,,,
41204943,0,,,
41204944,0,,,
41204945,0,,,
41204946,0,,,
41204947,0,,,
41204948,0,,,
41204949,0,,,
41204950,0,,,
41204951,0,,,
41204952,0,,,
41204953,0,,,
41204954,0,,,
41204955,0,,,
41204956,0,,,
41204957,0,,,
41204958,0,,,
41204959,0,,,
41204960,0,,,
41204961,0,,,
41204962,0,,,
41204963,0,,,
41204964,0,,,
41204965,0,,,
41204966,0,,,
41204967,0,,,
41204968,0,,,
41204969,0,,,
41204970,0,,,
41204971,0,,,
41204972,0,,,
41204973,0,,,
41204974,0,,,
41204975,0,,,
41204976,0,,,
41204977,0,,,
41204978,0,,,
41204979,0,,,
41204980,0,,,
41204981,0,,,
41204982,0,,,
41204983,0,,,
41204984,0,,,
41204985,0,,,
41204986,0,,,
41204987,0,,,
41204988,0,,,
41204989,0,,,
41204990,0,,,
41204991,0,,,
41204992,0,,,
41204993,0,,,
41204994,0,,,
41204995,0,,,
41204996,0,,,
41204997,0,,,
41204998,0,,,
41204999,0,,,
41205000,0,,,
41205001,0,,,
41205002,0,,,
41205003,0,,,
41205004,0,,,
41205005,0,,,
41205006,0,,,
41205007,0,,,
41205008,0,,,
41205009,0,,,
41205010,0,,,
41205011,0,,,
41205012,0,,,
41205013,0,,,
41205014,0,,,
41205015,0,,,
41205016,0,,,
41205017,0,,,
41205018,0,,,
41205019,0,,,
41205020,0,,,
41205021,0,,,
41205022,0,,,
41205023,0,,,
41205024,0,,,
41205025,0,,,
41205026,0,,,
41205027,0,,,
41205028,0,,,
41205029,0,,,
41205030,0,,,
41205031,0,,,
41205032,0,,,
41205033,0,,,
41205034,0,,,
41205035,0,,,
41205036,0,,,
41205037,0,,,
41205038,0,,,
41205039,0,,,
41205040,0,,,
41205041,0,,,
41205042,0,,,
41205043,0,,,
41205044,0,,,
41205045,0,,,
41205046,0,,,
41205047,0,,,
41205048,0,,,
41205049,0,,,
41205050,0,,,
41205051,0,,,
41205052,0,,,
41205053,0,,,
41205054,0,,,
41205055,0,,,
41205056,0,,,
41205057,0,,,
41205058,0,,,
41205059,0,,,
41205060,0,,,
41205061,0,,,
41205062,0,,,
41205063,0,,,
41205064,0,,,
41205065,0,,,
41205066,0,,,
41205067,0,,,
41205068,0,,,
41205069,0,,,
41205070,0,,,
41205071,0,,,
41205072,0,,,
41205073,0,,,
41205074,0,,,
41205075,0,,,
41205076,0,,,
41205077,0,,,
41205078,0,,,
41205079,0,,,
41205080,0,,,
41205081,0,,,
41205082,0,,,
41205083,0,,,
41205084,0,,,
41205085,0,,,
41205086,0,,,
41205087,0,,,
41205088,0,,,
41205089,0,,,
41205090,0,,,
41205091,0,,,
41205092,0,,,
41205093,0,,,
41205094,0,,,
41205095,0,,,
41205096,0,,,
41205097,0,,,
41205098,0,,,
41205099,0,,,
41205100,0,,,
41205101,0,,,
41205102,0,,,
41205103,0,,,
41205104,0,,,
